order_id,customer_id,order_date,total_amount,status
O2602,C0491,2025-11-18 01:36:00,21.42,returned
O2603,C0491,2026-02-26 00:08:00,122.02,completed
O2604,C0492,2025-12-27 00:48:00,1166.03,completed
O2605,C0492,2026-01-07 12:14:00,87.06,completed
O2607,C0492,2026-03-16 13:35:00,27.96,completed
O2608,C0493,2025-01-29 23:51:00,90.58,processing
O2609,C0493,2025-06-17 05:39:00,216.83,completed
O2610,C0493,2025-07-12 09:05:00,219.05,completed
O2612,C0493,2025-09-01 01:16:00,80.22,completed
O2613,C0493,2025-12-19 09:00:00,996.98,completed
O2614,C0493,2026-01-22 00:07:00,128.34,completed
O2615,C0494,2025-09-18 23:30:00,183.86,completed
O2616,C0494,2025-11-28 00:51:00,67.7,completed
O2617,C0494,2025-12-18 08:37:00,536.61,completed
O2618,C0494,2026-01-12 11:26:00,475.16,completed
O2619,C0494,2026-04-07 22:17:00,284.56,completed
O2620,C0496,2025-11-25 18:16:00,65.0,completed
O2623,C0496,2026-03-23 00:07:00,157.34,completed
O2625,C0498,2026-01-07 00:49:00,55.21,completed
O2626,C0498,2026-01-31 15:13:00,66.94,processing
O2627,C0498,2026-02-27 21:22:00,998.71,completed
O2628,C0499,2025-08-13 23:06:00,132.71,processing
O2629,C0499,2025-10-07 09:01:00,93.94,completed
O2630,C0499,2025-12-03 18:02:00,457.84,completed
O2632,C0499,2026-04-01 08:09:00,169.68,completed
O2633,C0500,2025-07-21 08:37:00,336.74,completed
O2634,C0501,2025-12-01 06:29:00,345.42,completed
O2635,C0501,2026-01-21 08:11:00,2004.66,completed
O2636,C0502,2025-09-14 07:12:00,217.78,processing
O2637,C0502,2025-10-26 19:19:00,87.6,completed
O2638,C0502,2025-11-28 04:39:00,82.52,returned
O2639,C0502,2026-03-08 06:40:00,57.31,completed
O2640,C0502,2026-03-15 20:40:00,151.89,completed
O2641,C0503,2025-10-21 07:58:00,190.52,completed
O2642,C0503,2025-12-02 07:31:00,38.7,completed
O2643,C0503,2026-03-03 12:34:00,57.76,processing
O2645,C0504,2026-03-06 10:26:00,185.24,completed
O2646,C0504,2026-03-11 01:58:00,12.02,completed
O2647,C0504,2026-03-18 00:58:00,1179.56,completed
O2648,C0504,2026-04-02 09:09:00,271.35,completed
O2649,C0504,2026-04-30 00:23:00,111.72,completed
O2650,C0505,2026-03-09 17:40:00,95.1,completed
O2651,C0505,2026-04-11 15:14:00,55.21,completed
O2652,C0506,2025-12-20 04:54:00,140.0,completed
O2653,C0507,2025-11-24 21:13:00,156.11,cancelled
O2655,C0507,2026-01-15 03:59:00,75.1,completed
O2656,C0507,2026-03-14 00:45:00,100.75,completed
O2657,C0508,2025-03-14 20:41:00,31.85,completed
O2659,C0508,2025-06-16 16:53:00,243.21,completed
O2660,C0508,2025-07-01 16:18:00,264.22,returned
O2661,C0508,2025-09-13 12:56:00,140.99,completed
O2662,C0508,2026-01-22 06:17:00,297.8,completed
O2663,C0508,2026-02-18 20:55:00,156.02,completed
O2664,C0510,2025-05-31 18:50:00,123.06,completed
O2665,C0510,2025-06-12 16:34:00,33.49,completed
O2668,C0510,2025-10-17 17:05:00,194.94,processing
O2669,C0510,2025-12-12 00:50:00,282.87,processing
O2670,C0510,2026-02-16 10:49:00,92.62,completed
O2671,C0511,2025-08-29 08:11:00,91.12,completed
O2672,C0511,2025-11-07 14:52:00,52.0,cancelled
O2673,C0511,2025-11-29 10:22:00,55.21,completed
O2674,C0511,2025-12-16 01:49:00,220.37,returned
O2675,C0511,2026-01-28 09:19:00,54.95,completed
O2676,C0511,2026-04-01 12:59:00,90.02,completed
O2677,C0512,2025-10-30 09:16:00,182.62,completed
O2678,C0515,2025-07-23 15:58:00,428.23,cancelled
O2679,C0515,2025-09-19 06:19:00,264.41,processing
O2680,C0515,2025-11-17 14:28:00,34.2,completed
O2681,C0515,2026-02-12 15:40:00,559.63,completed
O2682,C0515,2026-03-26 07:31:00,149.12,completed
O2683,C0516,2025-06-14 20:34:00,51.68,completed
O2684,C0516,2025-07-30 12:07:00,345.27,completed
O2685,C0516,2025-10-07 01:28:00,79.07,completed
O2686,C0516,2025-11-21 14:55:00,36.36,returned
O2687,C0516,2026-04-18 05:45:00,185.24,completed
O2688,C0517,2025-07-03 21:51:00,137.8,completed
O2689,C0517,2025-07-30 12:33:00,95.1,completed
O2690,C0517,2025-09-20 11:58:00,350.76,completed
O2693,C0518,2025-07-16 05:08:00,244.5,completed
O2694,C0518,2025-09-03 07:34:00,54.95,completed
O2695,C0518,2025-11-16 22:56:00,326.76,completed
O2696,C0518,2026-03-26 14:41:00,294.41,completed
O2697,C0519,2026-02-05 21:07:00,237.58,completed
O2698,C0519,2026-02-15 14:07:00,31.85,completed
O2699,C0521,2025-12-09 04:11:00,24.04,completed
O2700,C0521,2026-01-03 00:33:00,169.04,completed
O2701,C0521,2026-03-27 21:51:00,12.02,completed
O2702,C0522,2026-01-15 20:13:00,150.37,completed
O2703,C0522,2026-02-09 04:09:00,33.49,completed
O2704,C0522,2026-04-03 18:21:00,299.42,completed
O2706,C0523,2025-07-01 00:23:00,21.91,cancelled
O2707,C0523,2025-08-10 04:33:00,1969.79,completed
O2709,C0523,2025-11-13 12:13:00,92.62,completed
O2710,C0523,2026-01-02 19:35:00,116.98,cancelled
O2711,C0523,2026-02-07 04:18:00,428.8,completed
O2712,C0524,2025-07-01 18:43:00,114.7,completed
O2713,C0524,2025-10-16 06:55:00,52.62,completed
O2714,C0524,2025-12-24 22:15:00,137.94,cancelled
O2715,C0524,2026-02-21 09:42:00,486.14,cancelled
O2716,C0525,2025-10-31 10:15:00,517.53,completed
O2717,C0526,2025-11-17 11:21:00,420.98,completed
O2718,C0526,2026-01-01 04:26:00,77.12,completed
O2719,C0526,2026-01-17 23:16:00,88.41,completed
O2720,C0526,2026-02-27 18:09:00,65.0,completed
O2721,C0526,2026-03-12 05:03:00,818.52,completed
O2722,C0531,2026-01-21 12:47:00,206.66,completed
O2723,C0532,2025-11-12 08:30:00,163.77,completed
O2724,C0532,2026-02-16 16:53:00,102.77,completed
O2725,C0532,2026-03-14 08:37:00,52.79,completed
O2726,C0532,2026-04-08 19:56:00,121.62,completed
O2728,C0533,2025-12-23 19:05:00,134.33,completed
O2729,C0533,2026-01-02 04:25:00,192.86,completed
O2730,C0533,2026-02-28 16:57:00,82.88,processing
O2731,C0533,2026-03-19 09:56:00,118.38,completed
O2732,C0533,2026-04-24 11:56:00,21.42,completed
O2733,C0535,2025-04-13 21:33:00,12.02,completed
O2734,C0535,2025-05-03 09:03:00,89.0,completed
O2735,C0535,2025-06-04 08:36:00,914.99,completed
O2736,C0535,2026-03-17 12:25:00,87.6,processing
O2737,C0536,2025-12-05 18:04:00,68.9,processing
O2738,C0536,2026-01-06 11:21:00,45.01,completed
O2739,C0536,2026-02-06 05:04:00,242.84,completed
O2740,C0536,2026-03-16 11:50:00,68.81,completed
O2741,C0537,2025-05-14 02:47:00,37.56,returned
O2742,C0537,2025-06-16 01:43:00,402.07,completed
O2743,C0537,2025-08-10 09:23:00,321.36,completed
O2744,C0537,2025-09-13 07:53:00,110.42,returned
O2745,C0537,2025-09-29 21:07:00,451.99,completed
O2746,C0537,2025-11-12 12:57:00,335.9,completed
O2747,C0537,2025-12-03 01:19:00,126.84,completed
O2748,C0537,2026-01-09 02:49:00,159.34,completed
O2749,C0537,2026-01-26 22:19:00,115.29,completed
O2750,C0537,2026-02-02 20:51:00,331.52,completed
O2751,C0537,2026-03-04 19:22:00,1905.17,completed
O2752,C0537,2026-03-27 01:27:00,92.62,returned
O2753,C0537,2026-04-06 19:49:00,309.9,completed
O2754,C0538,2025-12-17 00:09:00,91.12,completed
O2755,C0538,2026-03-11 08:03:00,92.82,completed
O2757,C0539,2025-03-31 06:42:00,118.91,completed
O2758,C0539,2025-11-22 18:11:00,72.62,completed
O2759,C0539,2026-04-03 00:29:00,279.1,completed
O2760,C0540,2026-02-09 23:16:00,92.82,completed
O2761,C0540,2026-04-16 03:03:00,362.2,completed
O2762,C0541,2026-01-22 20:48:00,1241.1,completed
O2763,C0541,2026-02-08 23:42:00,221.5,completed
O2764,C0541,2026-02-21 02:58:00,180.52,completed
O2765,C0541,2026-03-16 08:11:00,188.49,completed
O2766,C0544,2025-06-13 08:34:00,571.89,completed
O2767,C0544,2025-06-25 10:15:00,407.6,processing
O2768,C0544,2025-09-18 20:29:00,237.58,completed
O2769,C0544,2025-11-03 16:26:00,66.92,completed
O2770,C0544,2026-01-20 02:45:00,909.71,completed
O2772,C0545,2025-12-01 04:54:00,305.71,returned
O2773,C0545,2025-12-31 12:52:00,93.94,cancelled
O2774,C0545,2026-03-29 01:27:00,1023.42,completed
O2775,C0546,2025-12-03 07:33:00,134.7,returned
O2776,C0546,2026-02-20 06:00:00,285.3,completed
O2777,C0546,2026-04-03 18:00:00,57.76,completed
O2778,C0546,2026-04-25 18:45:00,202.48,completed
O2779,C0548,2025-03-20 23:26:00,89.0,completed
O2780,C0548,2025-05-20 03:48:00,365.09,completed
O2781,C0548,2025-08-01 11:54:00,41.51,cancelled
O2782,C0548,2025-10-31 07:23:00,997.62,completed
O2783,C0548,2025-12-30 10:19:00,253.26,completed
O2784,C0548,2026-01-11 16:41:00,369.3,completed
O2785,C0548,2026-03-30 06:23:00,1990.92,completed
O2786,C0548,2026-04-05 13:56:00,59.81,completed
O2787,C0549,2025-11-28 21:25:00,330.44,returned
O2788,C0549,2026-01-08 03:49:00,70.0,completed
O2789,C0550,2025-07-09 05:08:00,54.92,completed
O2790,C0550,2025-08-29 18:09:00,173.71,completed
O2791,C0550,2025-09-28 03:45:00,78.7,completed
O2792,C0550,2025-12-23 18:22:00,57.76,returned
O2793,C0550,2026-03-17 00:03:00,92.82,completed
O2794,C0551,2025-07-29 13:56:00,45.01,completed
O2795,C0551,2025-08-02 15:37:00,68.9,completed
O2796,C0551,2025-08-13 17:11:00,304.62,completed
O2797,C0551,2025-11-19 12:00:00,107.54,returned
O2798,C0553,2025-07-03 23:09:00,90.02,returned
O2799,C0553,2025-07-09 17:06:00,110.8,completed
O2803,C0556,2026-04-27 07:06:00,33.49,completed
O2804,C0558,2025-04-07 00:50:00,100.81,completed
O2805,C0558,2025-05-30 18:50:00,404.12,completed
O2806,C0558,2025-06-24 18:32:00,41.51,completed
O2807,C0558,2025-07-17 21:43:00,151.32,completed
O2809,C0558,2026-01-27 17:42:00,289.77,completed
O2811,C0560,2025-03-16 09:37:00,20.94,completed
O2812,C0562,2025-01-28 11:35:00,54.92,completed
O2813,C0562,2025-02-20 21:32:00,406.28,cancelled
O2814,C0562,2025-04-15 07:20:00,485.27,completed
O2815,C0562,2025-07-09 03:45:00,298.19,returned
O2816,C0562,2025-07-26 19:47:00,25.56,completed
O2817,C0562,2025-09-23 07:54:00,173.49,completed
O2818,C0562,2025-10-16 08:01:00,98.3,completed
O2819,C0562,2025-11-01 05:58:00,364.46,completed
O2820,C0562,2026-01-17 17:16:00,59.26,completed
O2821,C0563,2025-12-05 10:34:00,113.03,completed
O2822,C0563,2026-01-29 21:51:00,2784.08,completed
O2823,C0563,2026-02-28 01:39:00,65.0,completed
O2824,C0564,2025-02-20 13:19:00,110.16,completed
O2826,C0564,2025-04-22 19:47:00,1069.95,cancelled
O2827,C0564,2025-06-22 00:01:00,334.13,completed
O2828,C0564,2025-09-04 04:56:00,330.59,completed
O2829,C0564,2026-02-22 22:09:00,137.8,completed
O2830,C0565,2025-06-27 15:24:00,188.11,completed
O2831,C0565,2025-11-09 11:36:00,536.17,completed
O2832,C0565,2025-12-24 06:27:00,480.82,completed
O2833,C0567,2026-01-01 01:14:00,107.57,completed
O2834,C0567,2026-01-04 14:05:00,89.0,completed
O2835,C0567,2026-03-28 15:52:00,57.76,completed
O2836,C0568,2025-10-27 05:47:00,69.47,completed
O2837,C0570,2026-01-28 15:01:00,178.53,processing
O2838,C0571,2025-03-05 02:06:00,305.13,completed
O2839,C0572,2025-11-09 02:26:00,181.51,completed
O2840,C0573,2025-11-17 11:13:00,175.99,completed
O2841,C0573,2026-03-18 06:50:00,83.02,completed
O2842,C0575,2026-01-11 16:15:00,411.27,completed
O2843,C0575,2026-04-22 17:56:00,274.24,completed
O2844,C0576,2025-10-04 19:26:00,92.62,completed
O2845,C0576,2026-01-14 17:43:00,345.29,completed
O2846,C0576,2026-01-18 17:49:00,365.26,completed
O2847,C0576,2026-02-12 06:33:00,87.6,completed
O2848,C0578,2025-05-03 01:23:00,119.08,cancelled
O2849,C0578,2025-07-12 10:18:00,27.96,completed
O2851,C0578,2025-11-13 17:17:00,1001.58,completed
O2852,C0578,2025-12-26 10:22:00,159.67,completed
O2853,C0578,2026-02-07 19:25:00,396.55,completed
O2854,C0578,2026-04-04 20:49:00,57.76,completed
O2855,C0578,2026-04-20 22:00:00,99.55,completed
O2856,C0580,2025-11-11 17:58:00,700.02,returned
O2857,C0581,2025-11-07 02:31:00,227.01,completed
O2858,C0581,2026-02-04 20:07:00,1995.75,completed
O2859,C0584,2025-09-21 17:27:00,160.03,completed
O2860,C0584,2025-10-29 05:54:00,94.62,completed
O2861,C0584,2025-11-25 15:28:00,54.92,completed
O2862,C0584,2025-12-25 07:48:00,390.77,completed
O2863,C0584,2026-02-27 11:12:00,45.01,completed
O2864,C0585,2025-05-22 16:15:00,786.61,returned
O2865,C0585,2025-06-15 14:42:00,944.79,completed
O2867,C0585,2025-08-31 09:20:00,123.44,cancelled
O2868,C0585,2025-10-30 20:54:00,875.62,cancelled
O2869,C0585,2026-01-20 19:31:00,66.92,completed
O2870,C0585,2026-02-13 16:43:00,143.74,completed
O2871,C0585,2026-03-21 17:49:00,68.9,completed
O2873,C0587,2025-08-21 22:59:00,59.26,completed
O2874,C0587,2025-10-01 16:47:00,196.79,returned
O2875,C0587,2026-01-13 13:59:00,65.0,completed
O2876,C0587,2026-02-04 16:38:00,55.21,completed
O2877,C0589,2025-09-13 22:25:00,207.71,completed
O2878,C0589,2026-02-05 06:49:00,143.66,completed
O2879,C0589,2026-03-27 00:27:00,57.76,completed
O2880,C0589,2026-04-18 17:39:00,59.26,cancelled
O2881,C0590,2025-08-11 16:22:00,109.87,completed
O2882,C0590,2025-10-29 15:18:00,316.91,completed
O2883,C0590,2025-11-20 18:09:00,121.09,completed
O2884,C0590,2026-01-25 09:20:00,1290.25,completed
O2885,C0590,2026-04-21 00:39:00,107.6,completed
O2886,C0591,2025-12-11 08:26:00,56.79,completed
O2887,C0591,2026-01-21 05:25:00,1253.95,completed
O2888,C0591,2026-04-06 16:23:00,38.7,completed
O2889,C0593,2025-07-09 02:43:00,54.95,completed
O2890,C0593,2025-08-08 22:06:00,92.82,completed
O2891,C0593,2025-08-27 10:50:00,135.04,completed
O2892,C0593,2025-10-04 10:46:00,121.62,completed
O2894,C0593,2026-02-15 07:36:00,25.84,completed
O2895,C0593,2026-04-05 10:58:00,487.86,completed
O2897,C0594,2025-07-14 15:17:00,113.44,processing
O2898,C0594,2025-08-12 20:29:00,31.85,completed
O2899,C0594,2025-09-07 09:16:00,311.74,completed
O2900,C0594,2025-09-23 18:27:00,56.79,completed
O2901,C0594,2025-12-27 16:52:00,494.46,completed
O2902,C0594,2026-01-08 13:31:00,81.05,completed
O2903,C0594,2026-03-10 17:10:00,52.62,completed
O2904,C0596,2025-12-29 03:16:00,392.83,completed
O2905,C0596,2026-01-09 00:56:00,216.73,completed
O2906,C0597,2025-05-08 06:56:00,475.16,completed
O2907,C0599,2026-04-01 13:09:00,90.58,completed
O2908,C0599,2026-04-05 08:22:00,357.53,completed
O2909,C0600,2025-10-28 04:27:00,93.94,completed
O2911,C0600,2026-02-17 17:16:00,230.73,completed
O2912,C0600,2026-03-23 23:52:00,56.79,completed
O2913,C0601,2025-11-04 10:55:00,54.92,completed
O2914,C0602,2026-01-08 12:57:00,143.99,completed
O2915,C0603,2025-08-26 12:16:00,55.92,completed
O2916,C0603,2025-09-27 08:11:00,259.26,completed
O2917,C0603,2025-10-19 18:49:00,75.1,returned
O2918,C0603,2025-11-13 04:28:00,240.56,completed
O2919,C0603,2025-12-05 05:20:00,499.98,completed
O2920,C0603,2026-01-13 07:47:00,101.8,returned
O2921,C0603,2026-02-20 01:09:00,163.77,completed
O2922,C0604,2025-07-10 17:52:00,381.66,completed
O2923,C0604,2025-09-08 20:08:00,122.81,completed
O2924,C0604,2026-01-25 09:42:00,186.76,completed
O2925,C0604,2026-02-24 05:57:00,37.56,completed
O2926,C0605,2026-02-20 17:03:00,423.1,completed
O2927,C0605,2026-04-13 09:19:00,2608.54,completed
O2928,C0606,2025-08-08 00:50:00,93.36,processing
O2929,C0606,2025-09-21 15:29:00,41.51,completed
O2930,C0606,2025-12-04 15:12:00,309.4,processing
O2931,C0606,2026-02-20 19:52:00,927.89,completed
O2932,C0606,2026-03-07 16:48:00,33.49,completed
O2933,C0606,2026-03-22 01:32:00,88.64,completed
O2934,C0606,2026-04-06 17:00:00,242.84,completed
O2935,C0608,2025-12-04 08:14:00,325.18,completed
O2936,C0608,2025-12-31 05:40:00,100.81,completed
O2937,C0608,2026-04-10 07:57:00,145.79,completed
O2938,C0609,2025-03-11 11:21:00,1056.91,completed
O2939,C0609,2025-06-27 21:21:00,253.1,completed
O2940,C0609,2025-07-06 13:43:00,68.9,completed
O2941,C0609,2026-01-02 02:12:00,318.92,completed
O2942,C0610,2025-08-28 02:26:00,33.49,completed
O2943,C0610,2025-12-14 23:39:00,101.8,completed
O2944,C0610,2026-01-02 05:17:00,259.69,completed
O2945,C0610,2026-03-04 10:47:00,27.96,completed
O2946,C0611,2025-08-29 23:00:00,122.89,completed
O2947,C0612,2025-03-29 23:42:00,56.79,completed
O2948,C0612,2025-08-28 10:49:00,20.94,completed
O2949,C0612,2025-09-14 12:12:00,362.47,returned
O2950,C0612,2025-11-09 16:17:00,92.82,completed
O2951,C0612,2026-01-08 05:12:00,119.54,completed
O2952,C0612,2026-01-30 01:17:00,323.6,completed
O2953,C0613,2025-09-01 01:48:00,417.77,processing
O2954,C0613,2025-10-01 10:19:00,151.89,returned
O2955,C0613,2025-10-19 00:10:00,120.66,returned
O2956,C0613,2025-11-28 18:18:00,168.14,completed
O2957,C0613,2026-01-12 19:38:00,95.1,completed
O2958,C0613,2026-02-11 16:30:00,122.89,completed
O2959,C0613,2026-04-25 18:43:00,156.12,completed
O2960,C0614,2025-05-14 05:14:00,55.21,completed
O2961,C0614,2025-05-31 17:10:00,206.7,completed
O2962,C0614,2025-10-23 18:01:00,52.62,completed
O2963,C0614,2025-11-22 18:14:00,143.91,completed
O2964,C0614,2026-01-22 15:51:00,471.02,completed
O2966,C0614,2026-03-27 20:05:00,12.02,completed
O2967,C0614,2026-04-16 01:02:00,909.71,completed
O2969,C0616,2026-03-15 05:44:00,190.2,completed
O2970,C0617,2025-02-19 19:15:00,12.78,cancelled
O2971,C0618,2025-03-26 22:27:00,37.56,completed
O2972,C0618,2025-08-24 17:46:00,220.26,completed
O2973,C0618,2025-12-25 03:33:00,45.29,completed
O2974,C0619,2025-10-09 15:51:00,87.6,cancelled
O2975,C0619,2025-12-20 14:33:00,62.81,completed
O2976,C0619,2026-02-04 01:02:00,712.74,completed
O2977,C0619,2026-03-23 23:21:00,87.6,completed
O2978,C0619,2026-04-30 21:32:00,75.1,completed
O2979,C0620,2026-01-10 00:00:00,41.51,completed
O2980,C0620,2026-02-26 09:38:00,52.19,completed
O2981,C0620,2026-03-13 20:50:00,20.94,completed
O2982,C0620,2026-04-12 06:52:00,63.7,completed
O2983,C0621,2025-06-07 20:19:00,189.66,completed
O2984,C0621,2025-08-15 23:38:00,3047.69,cancelled
O2986,C0621,2025-10-22 07:05:00,65.34,processing
O2987,C0621,2025-11-12 23:27:00,169.75,completed
O2988,C0621,2025-12-13 22:45:00,113.03,completed
O2989,C0621,2025-12-28 09:11:00,65.34,returned
O2990,C0621,2026-03-28 08:48:00,283.33,completed
O2991,C0621,2026-04-13 13:57:00,1127.01,completed
O2992,C0622,2025-11-03 22:54:00,88.77,completed
O2993,C0622,2026-01-26 14:28:00,87.15,returned
O2994,C0622,2026-02-26 09:19:00,484.9,completed
O2996,C0623,2025-09-30 20:58:00,41.51,completed
O2997,C0623,2025-12-05 08:54:00,534.36,completed
O2998,C0623,2026-01-16 15:38:00,191.5,processing
O2999,C0623,2026-03-23 01:22:00,92.62,completed
O3001,C0625,2025-07-03 21:23:00,86.42,completed
O3002,C0625,2025-07-19 21:00:00,149.86,completed
O3003,C0625,2025-07-31 01:22:00,100.81,completed
O3004,C0625,2025-11-25 04:30:00,95.1,completed
O3005,C0625,2025-12-16 06:27:00,163.77,completed
O3006,C0625,2026-01-25 09:50:00,127.29,completed
O3009,C0626,2026-03-03 00:11:00,317.1,completed
O3010,C0627,2025-12-11 15:56:00,126.66,completed
O3011,C0627,2026-01-01 22:14:00,223.26,completed
O3012,C0627,2026-03-06 04:16:00,56.79,processing
O3013,C0627,2026-04-07 00:49:00,65.0,completed
O3014,C0629,2025-03-12 23:10:00,41.51,completed
O3015,C0629,2025-06-09 09:20:00,257.8,returned
O3016,C0629,2025-06-16 09:07:00,1090.78,completed
O3017,C0629,2025-08-06 08:30:00,799.47,completed
O3018,C0629,2025-09-18 17:05:00,105.24,processing
O3019,C0629,2025-10-24 03:05:00,54.95,cancelled
O3020,C0629,2025-12-07 13:29:00,147.7,completed
O3021,C0629,2025-12-22 00:01:00,1222.98,completed
O3022,C0630,2025-06-20 11:59:00,142.27,completed
O3023,C0630,2025-07-11 21:23:00,96.04,completed
O3024,C0630,2025-07-23 18:18:00,119.92,completed
O3025,C0630,2025-08-01 10:30:00,1165.96,completed
O3026,C0630,2025-08-23 00:26:00,191.87,completed
O3027,C0630,2025-09-09 16:53:00,85.1,cancelled
O3028,C0630,2025-12-18 06:55:00,965.73,completed
O3029,C0630,2026-03-03 14:32:00,168.24,completed
O3030,C0630,2026-04-03 01:15:00,225.44,completed
O3032,C0631,2025-10-28 10:04:00,93.94,completed
O3033,C0631,2026-03-16 06:27:00,27.96,completed
O3034,C0632,2025-09-21 08:42:00,90.58,completed
O3035,C0632,2025-10-21 00:33:00,336.03,completed
O3036,C0632,2026-01-23 13:00:00,92.62,processing
O3037,C0632,2026-04-12 00:30:00,561.51,completed
O3038,C0633,2025-12-04 06:37:00,2072.26,completed
O3040,C0634,2025-11-04 08:25:00,36.36,completed
O3042,C0635,2025-03-28 14:31:00,183.94,completed
O3043,C0635,2025-05-15 16:25:00,549.07,completed
O3044,C0635,2025-07-05 16:38:00,110.01,completed
O3045,C0635,2025-07-30 03:22:00,110.42,completed
O3046,C0635,2025-09-14 00:53:00,95.1,completed
O3047,C0635,2025-10-22 23:03:00,53.76,completed
O3048,C0635,2026-01-08 10:42:00,103.06,completed
O3050,C0635,2026-03-07 21:40:00,167.72,completed
O3051,C0635,2026-03-16 21:33:00,65.0,processing
O3053,C0638,2025-05-02 14:53:00,31.85,completed
O3054,C0638,2025-07-03 06:39:00,185.46,completed
O3055,C0638,2025-09-21 01:13:00,190.59,completed
O3056,C0638,2026-03-18 10:26:00,54.95,completed
O3057,C0639,2025-08-19 02:25:00,861.92,completed
O3058,C0639,2025-09-11 20:09:00,284.14,completed
O3059,C0639,2025-09-15 06:32:00,491.31,completed
O3060,C0639,2025-11-08 05:02:00,105.24,completed
O3061,C0639,2025-12-05 03:36:00,144.81,completed
O3062,C0639,2026-02-02 17:16:00,130.18,completed
O3064,C0639,2026-04-02 23:40:00,27.96,completed
O3065,C0640,2025-11-02 21:48:00,91.12,completed
O3066,C0640,2026-04-03 15:12:00,75.1,completed
O3067,C0641,2026-03-13 17:46:00,185.64,processing
O3068,C0641,2026-04-08 08:39:00,91.12,completed
O3069,C0643,2025-10-28 22:29:00,151.81,completed
O3070,C0644,2025-05-10 11:51:00,52.19,processing
O3071,C0644,2025-06-30 12:44:00,113.03,cancelled
O3072,C0644,2025-07-31 15:07:00,174.02,completed
O3073,C0644,2025-11-01 23:01:00,67.23,completed
O3074,C0644,2025-11-05 08:58:00,121.62,completed
O3075,C0644,2025-12-12 20:16:00,175.2,completed
O3076,C0644,2026-02-16 01:39:00,100.81,completed
O3077,C0644,2026-03-01 05:14:00,45.01,completed
O3078,C0645,2025-05-06 17:36:00,148.88,completed
O3079,C0645,2025-05-27 15:05:00,90.81,returned
O3080,C0647,2025-04-18 11:01:00,191.8,completed
O3081,C0647,2025-05-17 17:51:00,85.72,completed
O3082,C0647,2025-07-06 17:32:00,70.0,completed
O3083,C0647,2025-07-31 16:34:00,290.2,completed
O3084,C0647,2025-09-05 02:28:00,237.58,completed
O3085,C0647,2025-10-17 18:16:00,101.82,completed
O3086,C0647,2025-10-30 09:40:00,92.82,completed
O3087,C0647,2025-12-25 02:34:00,152.74,completed
O3088,C0647,2025-12-29 20:57:00,189.04,completed
O3089,C0647,2026-03-14 04:53:00,133.87,completed
O3090,C0648,2025-04-25 22:07:00,244.19,completed
O3091,C0648,2025-07-10 06:20:00,1310.99,completed
O3092,C0648,2026-01-20 09:58:00,151.89,completed
O3093,C0649,2025-12-07 09:09:00,135.03,completed
O3094,C0649,2025-12-28 06:14:00,116.68,completed
O3095,C0649,2026-01-28 21:44:00,332.1,completed
O3096,C0649,2026-03-14 18:16:00,490.09,completed
O3097,C0649,2026-04-24 20:21:00,76.26,completed
O3098,C0650,2025-09-29 16:19:00,25.56,processing
O3099,C0650,2025-11-30 15:10:00,150.2,completed
O3100,C0650,2026-01-14 09:59:00,163.77,completed
O3101,C0650,2026-02-09 04:09:00,102.8,completed
O3102,C0650,2026-03-28 02:06:00,104.35,completed
O3105,C0651,2026-04-02 12:22:00,108.48,completed
O3106,C0652,2025-05-20 10:03:00,110.01,completed
O3107,C0653,2025-07-25 00:44:00,170.2,completed
O3108,C0653,2025-10-14 17:17:00,66.98,completed
O3109,C0653,2025-10-20 04:00:00,75.1,completed
O3110,C0654,2026-01-26 18:43:00,92.82,completed
O3111,C0654,2026-03-27 00:01:00,37.56,completed
O3112,C0654,2026-04-30 01:38:00,38.34,completed
O3113,C0655,2025-02-25 16:24:00,207.07,completed
O3114,C0655,2025-03-21 02:46:00,45.01,completed
O3115,C0657,2026-01-31 04:52:00,66.98,completed
O3116,C0657,2026-03-03 09:52:00,909.71,completed
O3117,C0657,2026-03-16 05:37:00,238.23,completed
O3118,C0657,2026-03-19 19:31:00,190.2,completed
O3119,C0658,2025-11-18 14:47:00,55.21,completed
O3120,C0658,2025-12-23 14:08:00,163.77,completed
O3122,C0658,2026-02-10 04:33:00,75.1,completed
O3123,C0658,2026-02-20 16:07:00,41.51,processing
O3124,C0659,2026-01-28 22:49:00,78.21,cancelled
O3125,C0659,2026-02-03 14:23:00,51.68,cancelled
O3126,C0659,2026-02-25 01:11:00,31.85,completed
O3127,C0659,2026-04-12 06:29:00,89.0,completed
O3128,C0660,2025-07-26 10:56:00,2439.92,completed
O3129,C0660,2025-10-14 02:12:00,125.79,completed
O3130,C0660,2026-01-28 21:42:00,162.3,completed
O3131,C0662,2025-06-29 15:24:00,324.67,processing
O3132,C0662,2025-08-28 14:02:00,76.86,completed
O3133,C0662,2025-10-24 11:12:00,986.3,completed
O3134,C0662,2025-10-27 17:00:00,242.84,completed
O3135,C0662,2025-12-31 20:09:00,209.85,completed
O3136,C0662,2026-01-27 19:46:00,512.86,completed
O3137,C0662,2026-02-26 21:16:00,109.41,completed
O3138,C0663,2025-09-07 20:22:00,255.41,completed
O3139,C0663,2025-10-25 07:06:00,165.33,completed
O3140,C0663,2025-12-23 16:16:00,52.62,completed
O3141,C0663,2026-03-22 10:43:00,21.42,cancelled
O3142,C0664,2025-12-12 07:10:00,909.71,completed
O3143,C0664,2026-01-19 14:58:00,76.26,completed
