item_id,order_id,product_id,quantity,price
I7465,O2385,P042,3,31.85
I7466,O2385,P044,1,65.0
I7467,O2388,P037,1,70.0
I7468,O2388,P039,1,12.02
I7469,O2389,P044,1,65.0
I7470,O2389,P035,1,18.18
I7471,O2390,P005,2,944.79
I7472,O2390,P019,1,122.89
I7473,O2391,P049,1,54.92
I7474,O2392,P006,1,799.47
I7475,O2392,P026,1,230.73
I7476,O2393,P020,1,121.62
I7477,O2394,P015,1,56.79
I7478,O2394,P041,1,33.49
I7479,O2395,P033,1,75.1
I7480,O2395,P011,1,27.96
I7481,O2396,P050,1,52.19
I7482,O2396,P004,3,163.77
I7483,O2396,P040,1,12.78
I7484,O2397,P009,1,95.1
I7485,O2397,P022,1,93.94
I7486,O2397,P034,1,87.6
I7487,O2398,P039,2,12.02
I7488,O2398,P030,2,151.89
I7489,O2399,P036,2,21.91
I7490,O2400,P024,2,38.7
I7491,O2400,P027,1,45.29
I7492,O2400,P009,1,95.1
I7493,O2400,P046,2,20.94
I7494,O2401,P031,2,41.51
I7495,O2402,P046,1,20.94
I7496,O2403,P031,1,41.51
I7497,O2403,P041,2,33.49
I7498,O2404,P014,1,55.21
I7499,O2405,P037,1,70.0
I7500,O2406,P015,1,56.79
I7501,O2406,P037,1,70.0
I7502,O2406,P050,1,52.19
I7503,O2408,P022,2,93.94
I7504,O2408,P015,1,56.79
I7505,O2408,P014,1,55.21
I7506,O2409,P044,1,65.0
I7507,O2409,P050,1,52.19
I7508,O2411,P046,2,20.94
I7509,O2412,P038,1,54.95
I7510,O2412,P028,1,59.26
I7511,O2413,P038,2,54.95
I7512,O2415,P037,1,70.0
I7513,O2415,P031,1,41.51
I7514,O2416,P021,1,91.12
I7515,O2417,P041,1,33.49
I7516,O2418,P023,2,37.56
I7517,O2419,P040,1,12.78
I7518,O2419,P033,1,75.1
I7519,O2420,P012,1,25.84
I7520,O2421,P009,3,95.1
I7521,O2422,P019,1,122.89
I7522,O2423,P031,1,41.51
I7523,O2424,P012,1,25.84
I7524,O2424,P004,1,163.77
I7525,O2424,P024,2,38.7
I7526,O2425,P032,2,52.62
I7527,O2426,P040,1,12.78
I7528,O2427,P050,1,52.19
I7529,O2428,P031,1,41.51
I7530,O2428,P050,1,52.19
I7531,O2429,P013,1,57.76
I7532,O2429,P002,1,995.46
I7533,O2429,P012,1,25.84
I7534,O2429,P017,2,92.82
I7535,O2431,P024,1,38.7
I7536,O2432,P044,2,65.0
I7537,O2432,P004,2,163.77
I7538,O2432,P006,1,799.47
I7539,O2432,P049,1,54.92
I7540,O2432,P002,1,995.46
I7541,O2433,P050,3,52.19
I7542,O2433,P049,1,54.92
I7543,O2435,P015,1,56.79
I7544,O2435,P013,3,57.76
I7545,O2436,P035,2,18.18
I7546,O2437,P036,1,21.91
I7547,O2437,P028,1,59.26
I7548,O2438,P004,2,163.77
I7549,O2438,P040,1,12.78
I7550,O2439,P036,2,21.91
I7551,O2440,P025,1,207.07
I7552,O2440,P032,2,52.62
I7553,O2440,P036,2,21.91
I7554,O2440,P014,1,55.21
I7555,O2440,P022,1,93.94
I7556,O2441,P021,1,91.12
I7557,O2442,P029,3,150.37
I7558,O2442,P010,1,89.0
I7559,O2444,P046,1,20.94
I7560,O2445,P039,1,12.02
I7561,O2445,P038,2,54.95
I7562,O2445,P004,1,163.77
I7563,O2445,P024,1,38.7
I7564,O2446,P042,2,31.85
I7565,O2446,P003,1,178.53
I7566,O2447,P029,1,150.37
I7567,O2448,P032,1,52.62
I7568,O2448,P016,1,45.01
I7569,O2448,P035,1,18.18
I7570,O2449,P028,1,59.26
I7571,O2449,P022,1,93.94
I7572,O2449,P009,1,95.1
I7573,O2449,P013,1,57.76
I7574,O2450,P024,1,38.7
I7575,O2451,P021,1,91.12
I7576,O2452,P028,1,59.26
I7577,O2453,P019,1,122.89
I7578,O2453,P017,1,92.82
I7579,O2454,P022,1,93.94
I7580,O2454,P017,1,92.82
I7581,O2454,P002,1,995.46
I7582,O2455,P041,1,33.49
I7583,O2455,P010,1,89.0
I7584,O2455,P020,1,121.62
I7585,O2459,P018,1,107.15
I7586,O2459,P042,1,31.85
I7587,O2459,P025,1,207.07
I7588,O2460,P044,1,65.0
I7589,O2461,P028,1,59.26
I7590,O2461,P043,1,68.9
I7591,O2463,P016,3,45.01
I7592,O2463,P035,2,18.18
I7593,O2464,P011,1,27.96
I7594,O2465,P021,1,91.12
I7595,O2465,P049,1,54.92
I7596,O2466,P030,1,151.89
I7597,O2466,P023,1,37.56
I7598,O2466,P046,1,20.94
I7599,O2467,P021,1,91.12
I7600,O2467,P032,1,52.62
I7601,O2468,P046,3,20.94
I7602,O2468,P040,1,12.78
I7603,O2469,P024,1,38.7
I7604,O2469,P010,1,89.0
I7605,O2469,P012,1,25.84
I7606,O2471,P021,1,91.12
I7607,O2471,P027,1,45.29
I7608,O2471,P020,1,121.62
I7609,O2471,P023,1,37.56
I7610,O2471,P005,1,944.79
I7611,O2472,P015,1,56.79
I7612,O2472,P009,1,95.1
I7613,O2473,P046,1,20.94
I7614,O2474,P040,1,12.78
I7615,O2474,P045,2,21.42
I7616,O2475,P049,1,54.92
I7617,O2475,P011,1,27.96
I7618,O2475,P043,1,68.9
I7619,O2476,P037,2,70.0
I7620,O2477,P035,1,18.18
I7621,O2477,P032,1,52.62
I7622,O2477,P033,1,75.1
I7623,O2478,P041,1,33.49
I7624,O2479,P031,1,41.51
I7625,O2479,P049,1,54.92
I7626,O2479,P041,1,33.49
I7627,O2480,P024,1,38.7
I7628,O2481,P010,2,89.0
I7629,O2481,P043,1,68.9
I7630,O2481,P014,1,55.21
I7631,O2481,P049,1,54.92
I7632,O2482,P037,2,70.0
I7633,O2483,P005,1,944.79
I7634,O2483,P013,1,57.76
I7635,O2483,P028,2,59.26
I7636,O2483,P040,1,12.78
I7637,O2484,P045,1,21.42
I7638,O2484,P038,1,54.95
I7639,O2485,P014,2,55.21
I7640,O2486,P013,1,57.76
I7641,O2486,P034,2,87.6
I7642,O2487,P027,1,45.29
I7643,O2488,P037,1,70.0
I7644,O2489,P042,2,31.85
I7645,O2490,P018,2,107.15
I7646,O2490,P026,2,230.73
I7647,O2490,P017,1,92.82
I7648,O2491,P027,1,45.29
I7649,O2492,P041,2,33.49
I7650,O2492,P032,1,52.62
I7651,O2493,P002,2,995.46
I7652,O2494,P025,1,207.07
I7653,O2495,P023,1,37.56
I7654,O2495,P041,1,33.49
I7655,O2495,P049,1,54.92
I7656,O2495,P029,1,150.37
I7657,O2496,P044,1,65.0
I7658,O2496,P032,1,52.62
I7659,O2497,P037,1,70.0
I7660,O2497,P006,1,799.47
I7661,O2498,P030,1,151.89
I7662,O2498,P027,1,45.29
I7663,O2499,P028,3,59.26
I7664,O2500,P021,2,91.12
I7665,O2501,P032,1,52.62
I7666,O2502,P046,2,20.94
I7667,O2502,P021,2,91.12
I7668,O2503,P042,1,31.85
I7669,O2504,P046,1,20.94
I7670,O2504,P010,1,89.0
I7671,O2504,P039,1,12.02
I7672,O2505,P021,1,91.12
I7673,O2506,P017,1,92.82
I7674,O2508,P002,1,995.46
I7675,O2509,P016,3,45.01
I7676,O2509,P027,1,45.29
I7677,O2509,P039,1,12.02
I7678,O2509,P031,1,41.51
I7679,O2509,P023,1,37.56
I7680,O2511,P019,2,122.89
I7681,O2511,P024,1,38.7
I7682,O2512,P022,1,93.94
I7683,O2512,P013,3,57.76
I7684,O2513,P036,1,21.91
I7685,O2513,P027,1,45.29
I7686,O2513,P010,2,89.0
I7687,O2513,P014,1,55.21
I7688,O2514,P040,1,12.78
I7689,O2515,P014,2,55.21
I7690,O2515,P012,1,25.84
I7691,O2516,P024,1,38.7
I7692,O2517,P015,1,56.79
I7693,O2518,P015,1,56.79
I7694,O2519,P004,1,163.77
I7695,O2520,P010,1,89.0
I7696,O2521,P006,2,799.47
I7697,O2522,P034,1,87.6
I7698,O2523,P031,1,41.51
I7699,O2523,P028,1,59.26
I7700,O2523,P009,1,95.1
I7701,O2525,P027,1,45.29
I7702,O2526,P040,1,12.78
I7703,O2526,P015,1,56.79
I7704,O2526,P007,1,242.84
I7705,O2526,P014,3,55.21
I7706,O2527,P030,3,151.89
I7707,O2527,P014,1,55.21
I7708,O2527,P031,1,41.51
I7709,O2528,P029,1,150.37
I7710,O2528,P033,2,75.1
I7711,O2528,P027,1,45.29
I7712,O2529,P041,3,33.49
I7713,O2530,P010,1,89.0
I7714,O2531,P012,1,25.84
I7715,O2531,P045,2,21.42
I7716,O2531,P050,1,52.19
I7717,O2532,P026,1,230.73
I7718,O2532,P016,3,45.01
I7719,O2533,P014,1,55.21
I7720,O2533,P010,3,89.0
I7721,O2534,P040,1,12.78
I7722,O2535,P014,1,55.21
I7723,O2535,P042,1,31.85
I7724,O2536,P011,1,27.96
I7725,O2536,P024,1,38.7
I7726,O2537,P024,1,38.7
I7727,O2538,P021,1,91.12
I7728,O2538,P015,2,56.79
I7729,O2539,P027,1,45.29
I7730,O2540,P001,1,909.71
I7731,O2540,P031,2,41.51
I7732,O2541,P049,1,54.92
I7733,O2543,P028,2,59.26
I7734,O2543,P014,2,55.21
I7735,O2544,P045,1,21.42
I7736,O2544,P031,1,41.51
I7737,O2545,P024,1,38.7
I7738,O2546,P037,1,70.0
I7739,O2546,P024,1,38.7
I7740,O2547,P035,1,18.18
I7741,O2547,P044,1,65.0
I7742,O2548,P011,1,27.96
I7743,O2549,P023,1,37.56
I7744,O2549,P020,2,121.62
I7745,O2549,P050,2,52.19
I7746,O2549,P037,1,70.0
I7747,O2550,P050,1,52.19
I7748,O2551,P028,1,59.26
I7749,O2551,P044,1,65.0
I7750,O2552,P038,1,54.95
I7751,O2552,P007,1,242.84
I7752,O2553,P017,1,92.82
I7753,O2554,P010,1,89.0
I7754,O2554,P043,1,68.9
I7755,O2555,P042,1,31.85
I7756,O2555,P011,1,27.96
I7757,O2555,P010,1,89.0
I7758,O2556,P039,1,12.02
I7759,O2557,P010,2,89.0
I7760,O2557,P040,1,12.78
I7761,O2557,P011,1,27.96
I7762,O2558,P042,1,31.85
I7763,O2559,P036,1,21.91
I7764,O2559,P050,1,52.19
I7765,O2559,P009,2,95.1
I7766,O2560,P009,2,95.1
I7767,O2560,P049,1,54.92
I7768,O2560,P010,1,89.0
I7769,O2560,P041,1,33.49
I7770,O2561,P030,2,151.89
I7771,O2561,P044,1,65.0
I7772,O2561,P040,3,12.78
I7773,O2561,P013,3,57.76
I7774,O2562,P015,1,56.79
I7775,O2562,P049,1,54.92
I7776,O2562,P040,1,12.78
I7777,O2563,P027,1,45.29
I7778,O2564,P024,2,38.7
I7779,O2564,P038,1,54.95
I7780,O2564,P048,1,92.62
I7781,O2564,P009,1,95.1
I7782,O2565,P011,1,27.96
I7783,O2565,P023,1,37.56
I7784,O2566,P003,1,178.53
I7785,O2566,P009,3,95.1
I7786,O2567,P013,2,57.76
I7787,O2568,P015,1,56.79
I7788,O2568,P009,1,95.1
I7789,O2568,P043,2,68.9
I7790,O2569,P028,2,59.26
I7791,O2569,P021,1,91.12
I7792,O2569,P009,1,95.1
I7793,O2569,P004,1,163.77
I7794,O2570,P031,1,41.51
I7795,O2570,P050,1,52.19
I7796,O2571,P033,1,75.1
I7797,O2572,P023,1,37.56
I7798,O2572,P029,1,150.37
I7799,O2573,P009,1,95.1
I7800,O2574,P022,1,93.94
I7801,O2574,P032,1,52.62
I7802,O2574,P033,2,75.1
I7803,O2574,P017,2,92.82
I7804,O2575,P048,3,92.62
I7805,O2575,P041,1,33.49
I7806,O2576,P042,2,31.85
I7807,O2576,P047,1,100.81
I7808,O2577,P040,2,12.78
I7809,O2578,P023,1,37.56
I7810,O2579,P035,1,18.18
I7811,O2580,P036,2,21.91
I7812,O2580,P027,1,45.29
I7813,O2580,P010,1,89.0
I7814,O2581,P039,2,12.02
I7815,O2581,P044,1,65.0
I7816,O2581,P008,3,237.58
I7817,O2581,P013,1,57.76
I7818,O2581,P012,1,25.84
I7819,O2582,P015,1,56.79
I7820,O2582,P001,1,909.71
I7821,O2583,P041,1,33.49
I7822,O2583,P002,1,995.46
I7823,O2584,P022,1,93.94
I7824,O2586,P028,3,59.26
I7825,O2586,P035,2,18.18
I7826,O2586,P037,1,70.0
I7827,O2587,P023,2,37.56
I7828,O2587,P041,1,33.49
I7829,O2588,P031,1,41.51
I7830,O2589,P039,1,12.02
I7831,O2590,P035,1,18.18
I7832,O2590,P010,1,89.0
I7833,O2590,P020,1,121.62
I7834,O2591,P050,1,52.19
I7835,O2592,P024,1,38.7
I7836,O2592,P034,1,87.6
I7837,O2592,P032,3,52.62
I7838,O2593,P034,1,87.6
I7839,O2594,P042,1,31.85
I7840,O2595,P017,1,92.82
I7841,O2595,P043,1,68.9
I7842,O2595,P048,1,92.62
I7843,O2596,P046,1,20.94
I7844,O2596,P027,1,45.29
I7845,O2597,P036,1,21.91
I7846,O2598,P020,1,121.62
I7847,O2598,P003,2,178.53
I7848,O2601,P017,2,92.82
I7849,O2601,P024,3,38.7
I7850,O2601,P046,1,20.94
I7851,O2602,P045,1,21.42
I7852,O2603,P013,1,57.76
I7853,O2603,P045,3,21.42
I7854,O2604,P017,1,92.82
I7855,O2604,P006,1,799.47
I7856,O2604,P011,1,27.96
I7857,O2604,P019,2,122.89
I7858,O2605,P014,1,55.21
I7859,O2605,P042,1,31.85
I7860,O2607,P011,1,27.96
I7861,O2608,P027,2,45.29
I7862,O2609,P019,1,122.89
I7863,O2609,P022,1,93.94
I7864,O2610,P014,1,55.21
I7865,O2610,P041,2,33.49
I7866,O2610,P043,1,68.9
I7867,O2610,P011,1,27.96
I7868,O2612,P040,3,12.78
I7869,O2612,P046,2,20.94
I7870,O2613,P005,1,944.79
I7871,O2613,P050,1,52.19
I7872,O2614,P040,1,12.78
I7873,O2614,P011,1,27.96
I7874,O2614,P034,1,87.6
I7875,O2615,P028,2,59.26
I7876,O2615,P041,1,33.49
I7877,O2615,P042,1,31.85
I7878,O2616,P040,1,12.78
I7879,O2616,P049,1,54.92
I7880,O2617,P015,3,56.79
I7881,O2617,P004,2,163.77
I7882,O2617,P024,1,38.7
I7883,O2618,P008,2,237.58
I7884,O2619,P040,2,12.78
I7885,O2619,P008,1,237.58
I7886,O2619,P045,1,21.42
I7887,O2620,P044,1,65.0
I7888,O2623,P038,1,54.95
I7889,O2623,P041,1,33.49
I7890,O2623,P043,1,68.9
I7891,O2625,P014,1,55.21
I7892,O2626,P049,1,54.92
I7893,O2626,P039,1,12.02
I7894,O2627,P001,1,909.71
I7895,O2627,P010,1,89.0
I7896,O2628,P040,2,12.78
I7897,O2628,P018,1,107.15
I7898,O2629,P022,1,93.94
I7899,O2630,P050,1,52.19
I7900,O2630,P010,2,89.0
I7901,O2630,P016,3,45.01
I7902,O2630,P048,1,92.62
I7903,O2632,P014,2,55.21
I7904,O2632,P028,1,59.26
I7905,O2633,P049,1,54.92
I7906,O2633,P022,3,93.94
I7907,O2634,P009,3,95.1
I7908,O2634,P024,1,38.7
I7909,O2634,P045,1,21.42
I7910,O2635,P001,2,909.71
I7911,O2635,P048,2,92.62
I7912,O2636,P042,1,31.85
I7913,O2636,P027,1,45.29
I7914,O2636,P018,1,107.15
I7915,O2636,P041,1,33.49
I7916,O2637,P034,1,87.6
I7917,O2638,P036,2,21.91
I7918,O2638,P024,1,38.7
I7919,O2639,P039,1,12.02
I7920,O2639,P027,1,45.29
I7921,O2640,P030,1,151.89
I7922,O2641,P043,1,68.9
I7923,O2641,P020,1,121.62
I7924,O2642,P024,1,38.7
I7925,O2643,P013,1,57.76
I7926,O2645,P048,2,92.62
I7927,O2646,P039,1,12.02
I7928,O2647,P010,1,89.0
I7929,O2647,P002,1,995.46
I7930,O2647,P009,1,95.1
I7931,O2648,P017,1,92.82
I7932,O2648,P003,1,178.53
I7933,O2649,P045,1,21.42
I7934,O2649,P016,1,45.01
I7935,O2649,P027,1,45.29
I7936,O2650,P009,1,95.1
I7937,O2651,P014,1,55.21
I7938,O2652,P037,2,70.0
I7939,O2653,P037,1,70.0
I7940,O2653,P041,1,33.49
I7941,O2653,P032,1,52.62
I7942,O2655,P033,1,75.1
I7943,O2656,P042,1,31.85
I7944,O2656,P043,1,68.9
I7945,O2657,P042,1,31.85
I7946,O2659,P024,2,38.7
I7947,O2659,P047,1,100.81
I7948,O2659,P044,1,65.0
I7949,O2660,P041,1,33.49
I7950,O2660,P026,1,230.73
I7951,O2661,P021,1,91.12
I7952,O2661,P036,1,21.91
I7953,O2661,P011,1,27.96
I7954,O2662,P033,1,75.1
I7955,O2662,P038,1,54.95
I7956,O2662,P021,1,91.12
I7957,O2662,P014,1,55.21
I7958,O2662,P045,1,21.42
I7959,O2663,P047,1,100.81
I7960,O2663,P014,1,55.21
I7961,O2664,P009,1,95.1
I7962,O2664,P011,1,27.96
I7963,O2665,P041,1,33.49
I7964,O2668,P028,1,59.26
I7965,O2668,P049,2,54.92
I7966,O2668,P012,1,25.84
I7967,O2669,P008,1,237.58
I7968,O2669,P027,1,45.29
I7969,O2670,P048,1,92.62
I7970,O2671,P021,1,91.12
I7971,O2672,P039,2,12.02
I7972,O2672,P011,1,27.96
I7973,O2673,P014,1,55.21
I7974,O2674,P037,1,70.0
I7975,O2674,P029,1,150.37
I7976,O2675,P038,1,54.95
I7977,O2676,P016,2,45.01
I7978,O2677,P044,2,65.0
I7979,O2677,P032,1,52.62
I7980,O2678,P048,3,92.62
I7981,O2678,P029,1,150.37
I7982,O2679,P041,2,33.49
I7983,O2679,P048,1,92.62
I7984,O2679,P050,1,52.19
I7985,O2679,P032,1,52.62
I7986,O2680,P045,1,21.42
I7987,O2680,P040,1,12.78
I7988,O2681,P003,3,178.53
I7989,O2681,P039,2,12.02
I7990,O2682,P014,2,55.21
I7991,O2682,P024,1,38.7
I7992,O2683,P012,2,25.84
I7993,O2684,P035,1,18.18
I7994,O2684,P034,2,87.6
I7995,O2684,P030,1,151.89
I7996,O2685,P031,1,41.51
I7997,O2685,P023,1,37.56
I7998,O2686,P035,2,18.18
I7999,O2687,P048,2,92.62
I8000,O2688,P043,2,68.9
I8001,O2689,P009,1,95.1
I8002,O2690,P021,3,91.12
I8003,O2690,P024,2,38.7
I8004,O2693,P048,2,92.62
I8005,O2693,P028,1,59.26
I8006,O2694,P038,1,54.95
I8007,O2695,P022,1,93.94
I8008,O2695,P037,2,70.0
I8009,O2695,P017,1,92.82
I8010,O2696,P047,1,100.81
I8011,O2696,P014,2,55.21
I8012,O2696,P035,1,18.18
I8013,O2696,P044,1,65.0
I8014,O2697,P008,1,237.58
I8015,O2698,P042,1,31.85
I8016,O2699,P039,2,12.02
I8017,O2700,P033,1,75.1
I8018,O2700,P022,1,93.94
I8019,O2701,P039,1,12.02
I8020,O2702,P029,1,150.37
I8021,O2703,P041,1,33.49
I8022,O2704,P024,1,38.7
I8023,O2704,P043,1,68.9
I8024,O2704,P016,3,45.01
I8025,O2704,P015,1,56.79
I8026,O2706,P036,1,21.91
I8027,O2707,P001,2,909.71
I8028,O2707,P029,1,150.37
I8029,O2709,P048,1,92.62
I8030,O2710,P046,2,20.94
I8031,O2710,P033,1,75.1
I8032,O2711,P036,1,21.91
I8033,O2711,P029,1,150.37
I8034,O2711,P037,2,70.0
I8035,O2711,P009,1,95.1
I8036,O2711,P045,1,21.42
I8037,O2712,P033,1,75.1
I8038,O2712,P045,1,21.42
I8039,O2712,P035,1,18.18
I8040,O2713,P032,1,52.62
I8041,O2714,P023,1,37.56
I8042,O2714,P040,1,12.78
I8043,O2714,P034,1,87.6
I8044,O2715,P009,1,95.1
I8045,O2715,P050,2,52.19
I8046,O2715,P004,1,163.77
I8047,O2715,P019,1,122.89
I8048,O2716,P042,1,31.85
I8049,O2716,P007,2,242.84
I8050,O2717,P019,2,122.89
I8051,O2717,P034,2,87.6
I8052,O2718,P036,1,21.91
I8053,O2718,P014,1,55.21
I8054,O2719,P041,1,33.49
I8055,O2719,P049,1,54.92
I8056,O2720,P044,1,65.0
I8057,O2721,P008,3,237.58
I8058,O2721,P035,1,18.18
I8059,O2721,P034,1,87.6
I8060,O2722,P045,1,21.42
I8061,O2722,P048,2,92.62
I8062,O2723,P004,1,163.77
I8063,O2724,P013,1,57.76
I8064,O2724,P016,1,45.01
I8065,O2725,P046,1,20.94
I8066,O2725,P042,1,31.85
I8067,O2726,P020,1,121.62
I8068,O2728,P031,1,41.51
I8069,O2728,P017,1,92.82
I8070,O2729,P027,1,45.29
I8071,O2729,P038,1,54.95
I8072,O2729,P048,1,92.62
I8073,O2730,P011,1,27.96
I8074,O2730,P049,1,54.92
I8075,O2731,P040,2,12.78
I8076,O2731,P017,1,92.82
I8077,O2732,P045,1,21.42
I8078,O2733,P039,1,12.02
I8079,O2734,P010,1,89.0
I8080,O2735,P013,2,57.76
I8081,O2735,P006,1,799.47
I8082,O2736,P034,1,87.6
I8083,O2737,P043,1,68.9
I8084,O2738,P016,1,45.01
I8085,O2739,P007,1,242.84
I8086,O2740,P015,1,56.79
I8087,O2740,P039,1,12.02
I8088,O2741,P023,1,37.56
I8089,O2742,P044,3,65.0
I8090,O2742,P025,1,207.07
I8091,O2743,P030,1,151.89
I8092,O2743,P023,3,37.56
I8093,O2743,P015,1,56.79
I8094,O2744,P014,2,55.21
I8095,O2745,P011,1,27.96
I8096,O2745,P047,3,100.81
I8097,O2745,P050,1,52.19
I8098,O2745,P023,1,37.56
I8099,O2745,P042,1,31.85
I8100,O2746,P043,1,68.9
I8101,O2746,P010,3,89.0
I8102,O2747,P036,2,21.91
I8103,O2747,P031,2,41.51
I8104,O2748,P050,1,52.19
I8105,O2748,P018,1,107.15
I8106,O2749,P027,1,45.29
I8107,O2749,P037,1,70.0
I8108,O2750,P008,1,237.58
I8109,O2750,P022,1,93.94
I8110,O2751,P002,1,995.46
I8111,O2751,P001,1,909.71
I8112,O2752,P048,1,92.62
I8113,O2753,P050,1,52.19
I8114,O2753,P022,1,93.94
I8115,O2753,P004,1,163.77
I8116,O2754,P021,1,91.12
I8117,O2755,P017,1,92.82
I8118,O2757,P031,1,41.51
I8119,O2757,P024,2,38.7
I8120,O2758,P012,2,25.84
I8121,O2758,P046,1,20.94
I8122,O2759,P011,1,27.96
I8123,O2759,P043,1,68.9
I8124,O2759,P021,2,91.12
I8125,O2760,P017,1,92.82
I8126,O2761,P042,1,31.85
I8127,O2761,P008,1,237.58
I8128,O2761,P023,1,37.56
I8129,O2761,P014,1,55.21
I8130,O2762,P022,2,93.94
I8131,O2762,P013,1,57.76
I8132,O2762,P002,1,995.46
I8133,O2763,P017,1,92.82
I8134,O2763,P021,1,91.12
I8135,O2763,P023,1,37.56
I8136,O2764,P044,1,65.0
I8137,O2764,P013,2,57.76
I8138,O2765,P027,3,45.29
I8139,O2765,P032,1,52.62
I8140,O2766,P029,2,150.37
I8141,O2766,P048,1,92.62
I8142,O2766,P003,1,178.53
I8143,O2767,P049,3,54.92
I8144,O2767,P007,1,242.84
I8145,O2768,P008,1,237.58
I8146,O2769,P036,1,21.91
I8147,O2769,P016,1,45.01
I8148,O2770,P001,1,909.71
I8149,O2772,P004,1,163.77
I8150,O2772,P050,2,52.19
I8151,O2772,P023,1,37.56
I8152,O2773,P022,1,93.94
I8153,O2774,P011,1,27.96
I8154,O2774,P002,1,995.46
I8155,O2775,P039,1,12.02
I8156,O2775,P038,2,54.95
I8157,O2775,P040,1,12.78
I8158,O2776,P009,3,95.1
I8159,O2777,P013,1,57.76
I8160,O2778,P034,1,87.6
I8161,O2778,P022,1,93.94
I8162,O2778,P046,1,20.94
I8163,O2779,P010,1,89.0
I8164,O2780,P037,1,70.0
I8165,O2780,P048,1,92.62
I8166,O2780,P004,1,163.77
I8167,O2780,P024,1,38.7
I8168,O2781,P031,1,41.51
I8169,O2782,P046,1,20.94
I8170,O2782,P042,1,31.85
I8171,O2782,P006,1,799.47
I8172,O2782,P034,1,87.6
I8173,O2782,P013,1,57.76
I8174,O2783,P033,3,75.1
I8175,O2783,P011,1,27.96
I8176,O2784,P023,1,37.56
I8177,O2784,P030,2,151.89
I8178,O2784,P011,1,27.96
I8179,O2785,P002,2,995.46
I8180,O2786,P042,1,31.85
I8181,O2786,P011,1,27.96
I8182,O2787,P034,1,87.6
I8183,O2787,P007,1,242.84
I8184,O2788,P037,1,70.0
I8185,O2789,P049,1,54.92
I8186,O2790,P032,1,52.62
I8187,O2790,P050,1,52.19
I8188,O2790,P043,1,68.9
I8189,O2791,P036,1,21.91
I8190,O2791,P015,1,56.79
I8191,O2792,P013,1,57.76
I8192,O2793,P017,1,92.82
I8193,O2794,P016,1,45.01
I8194,O2795,P043,1,68.9
I8195,O2796,P027,1,45.29
I8196,O2796,P004,1,163.77
I8197,O2796,P040,2,12.78
I8198,O2796,P037,1,70.0
I8199,O2797,P032,1,52.62
I8200,O2797,P049,1,54.92
I8201,O2798,P016,2,45.01
I8202,O2799,P048,1,92.62
I8203,O2799,P035,1,18.18
I8204,O2803,P041,1,33.49
I8205,O2804,P047,1,100.81
I8206,O2805,P022,3,93.94
I8207,O2805,P013,1,57.76
I8208,O2805,P012,1,25.84
I8209,O2805,P024,1,38.7
I8210,O2806,P031,1,41.51
I8211,O2807,P046,1,20.94
I8212,O2807,P023,1,37.56
I8213,O2807,P017,1,92.82
I8214,O2809,P008,1,237.58
I8215,O2809,P050,1,52.19
I8216,O2811,P046,1,20.94
I8217,O2812,P049,1,54.92
I8218,O2813,P009,2,95.1
I8219,O2813,P040,2,12.78
I8220,O2813,P020,1,121.62
I8221,O2813,P043,1,68.9
I8222,O2814,P027,1,45.29
I8223,O2814,P012,1,25.84
I8224,O2814,P025,2,207.07
I8225,O2815,P021,1,91.12
I8226,O2815,P025,1,207.07
I8227,O2816,P040,2,12.78
I8228,O2817,P041,1,33.49
I8229,O2817,P037,2,70.0
I8230,O2818,P031,1,41.51
I8231,O2818,P015,1,56.79
I8232,O2819,P043,1,68.9
I8233,O2819,P034,1,87.6
I8234,O2819,P033,2,75.1
I8235,O2819,P013,1,57.76
I8236,O2820,P028,1,59.26
I8237,O2821,P021,1,91.12
I8238,O2821,P036,1,21.91
I8239,O2822,P038,1,54.95
I8240,O2822,P001,3,909.71
I8241,O2823,P044,1,65.0
I8242,O2824,P038,1,54.95
I8243,O2824,P014,1,55.21
I8244,O2826,P005,1,944.79
I8245,O2826,P034,1,87.6
I8246,O2826,P023,1,37.56
I8247,O2827,P031,1,41.51
I8248,O2827,P010,1,89.0
I8249,O2827,P012,1,25.84
I8250,O2827,P028,3,59.26
I8251,O2828,P027,1,45.29
I8252,O2828,P009,3,95.1
I8253,O2829,P043,2,68.9
I8254,O2830,P045,1,21.42
I8255,O2830,P038,2,54.95
I8256,O2830,P015,1,56.79
I8257,O2831,P004,1,163.77
I8258,O2831,P022,1,93.94
I8259,O2831,P017,3,92.82
I8260,O2832,P020,2,121.62
I8261,O2832,P008,1,237.58
I8262,O2833,P038,1,54.95
I8263,O2833,P032,1,52.62
I8264,O2834,P010,1,89.0
I8265,O2835,P013,1,57.76
I8266,O2836,P011,1,27.96
I8267,O2836,P031,1,41.51
I8268,O2837,P003,1,178.53
I8269,O2838,P019,1,122.89
I8270,O2838,P021,2,91.12
I8271,O2839,P031,1,41.51
I8272,O2839,P037,2,70.0
I8273,O2840,P011,1,27.96
I8274,O2840,P050,1,52.19
I8275,O2840,P037,1,70.0
I8276,O2840,P012,1,25.84
I8277,O2841,P031,2,41.51
I8278,O2842,P021,3,91.12
I8279,O2842,P027,1,45.29
I8280,O2842,P048,1,92.62
I8281,O2843,P010,1,89.0
I8282,O2843,P048,2,92.62
I8283,O2844,P048,1,92.62
I8284,O2845,P030,2,151.89
I8285,O2845,P031,1,41.51
I8286,O2846,P020,1,121.62
